role,feature,mean_day1,mean_day2,std_mean_diff,n_day1,n_day2,abs_std_mean_diff
WEREWOLF,Dis_id_Sus,1.1927710843373494,1.5614035087719298,0.20421329588555717,83,57,0.20421329588555717
WEREWOLF,ReqDiscuss,2.7688888888888887,1.28,-0.5154895459435127,225,225,0.5154895459435127
WEREWOLF,day1_vote_id_Sus,1.3786407766990292,0.23786407766990292,-0.8208841926219215,206,206,0.8208841926219215
WEREWOLF,Agr_id_XOR,0.0,0.0,,64,39,
WEREWOLF,Sus_recepient_id_XOR,0.0,0.0,,134,89,
WEREWOLF,Dis_id_Wait,0.08433734939759036,0.21052631578947367,0.2590185114068962,83,57,0.2590185114068962
WEREWOLF,Dis_id_IF,0.03614457831325301,0.03508771929824561,-0.005660312656548674,83,57,0.005660312656548674
WEREWOLF,Fact_recepient_id_Fact,0.5789473684210527,0.35294117647058826,-0.3090757646572817,19,17,0.3090757646572817
WEREWOLF,Agr_id_calm,1.203125,1.2820512820512822,0.03181696850721779,64,39,0.03181696850721779
WEREWOLF,Fact_recepient_id_calm,1.9473684210526316,1.0,-0.35917981149388983,19,17,0.35917981149388983
WEREWOLF,Atk,0.0,0.0,,225,225,
WEREWOLF,Sus_recepient_id_Fact,0.31343283582089554,0.2808988764044944,-0.042445069195566176,134,89,0.042445069195566176
WEREWOLF,Est_id_Admiration,0.0,0.0,,47,36,
WEREWOLF,day1_vote_id_Req(V),0.24271844660194175,0.06310679611650485,-0.3319378410352394,206,206,0.3319378410352394
WEREWOLF,Agr_id_difficult,0.125,0.1794871794871795,0.11592047246245941,64,39,0.11592047246245941
WEREWOLF,Fact_recepient_id_Mt,2.5789473684210527,3.4705882352941178,0.2200825381962234,19,17,0.2200825381962234
WEREWOLF,Agr_id_Req(CO),0.03125,0.0,-0.25200806438709267,64,39,0.25200806438709267
WEREWOLF,Dis_id_Pers,1.5060240963855422,1.4385964912280702,-0.025739389960326636,83,57,0.025739389960326636
WEREWOLF,Est_id_XOR,0.0,0.0,,47,36,
WEREWOLF,Sus_recepient_id_Req(V),0.3582089552238806,0.38202247191011235,0.027454181803494637,134,89,0.027454181803494637
WEREWOLF,Agr_id_Vote,0.609375,0.48717948717948717,-0.14302900685667497,64,39,0.14302900685667497
WEREWOLF,Agr_id_confused,0.015625,0.15384615384615385,0.2866518600080968,64,39,0.2866518600080968
WEREWOLF,Fact_recepient_id_Admiration,0.0,0.0,,19,17,
WEREWOLF,Agr_id_contradiction,0.125,0.07692307692307693,-0.13977468498319956,64,39,0.13977468498319956
WEREWOLF,Vote,0.5066666666666667,0.4311111111111111,-0.08253638098579996,225,225,0.08253638098579996
WEREWOLF,Admiration,0.0,0.0,,225,225,
WEREWOLF,Est_id_contradiction,0.1702127659574468,0.0,-0.45924215816879216,47,36,0.45924215816879216
WEREWOLF,Est_id_IF,0.0425531914893617,0.027777777777777776,-0.07931520536703211,47,36,0.07931520536703211
WEREWOLF,XOR,0.0,0.0,,225,225,
WEREWOLF,Vote_recepient_id_contradiction,0.13333333333333333,0.058823529411764705,-0.2036814510450377,75,51,0.2036814510450377
WEREWOLF,Dis_id_ReqListen,0.21686746987951808,0.2631578947368421,0.05379746366705257,83,57,0.05379746366705257
WEREWOLF,Sus_recepient_id_Mt,2.425373134328358,2.561797752808989,0.0356290975998485,134,89,0.0356290975998485
WEREWOLF,Agr_id_Req(T),1.171875,1.4871794871794872,0.22507935534391574,64,39,0.22507935534391574
WEREWOLF,Fact_recepient_id_Vote,0.47368421052631576,0.23529411764705882,-0.28648083472284064,19,17,0.28648083472284064
WEREWOLF,Sus_recepient_id_Wait,0.21641791044776118,0.20224719101123595,-0.020368932354088702,134,89,0.020368932354088702
WEREWOLF,Agr_id_Sus,1.8125,2.051282051282051,0.10797931943135924,64,39,0.10797931943135924
WEREWOLF,Dis_id_calm,0.5421686746987951,1.2456140350877194,0.3532657700852863,83,57,0.3532657700852863
WEREWOLF,day1_vote_id_confused,0.11165048543689321,0.0048543689320388345,-0.3986328026248834,206,206,0.3986328026248834
WEREWOLF,Dis_id_Admiration,0.0,0.0,,83,57,
WEREWOLF,Sus_recepient_id_Pers,1.6492537313432836,1.1573033707865168,-0.13164720552922626,134,89,0.13164720552922626
WEREWOLF,Dis_id_Req(CO),0.03614457831325301,0.05263157894736842,0.04998953775934244,83,57,0.04998953775934244
WEREWOLF,Sus_recepient_id_Sus,1.164179104477612,1.0898876404494382,-0.05198276647164918,134,89,0.05198276647164918
WEREWOLF,Sus_recepient_id_Req(CO),0.029850746268656716,0.0449438202247191,0.054075078117419455,134,89,0.054075078117419455
WEREWOLF,Agr_id_Mt,2.5625,3.0256410256410255,0.1078060402445437,64,39,0.1078060402445437
WEREWOLF,Fact_recepient_id_Pers,1.263157894736842,0.35294117647058826,-0.687776155963538,19,17,0.687776155963538
WEREWOLF,day1_vote_id_ReqDiscuss,2.9271844660194173,0.4854368932038835,-0.69318041464756,206,206,0.69318041464756
WEREWOLF,Vote_recepient_id_calm,0.7466666666666667,1.0392156862745099,0.14892561381279423,75,51,0.14892561381279423
WEREWOLF,Est_id_difficult,0.1702127659574468,0.08333333333333333,-0.21601930742761796,47,36,0.21601930742761796
WEREWOLF,Est_id_Fact,0.1702127659574468,0.05555555555555555,-0.32978168785009637,47,36,0.32978168785009637
WEREWOLF,day1_vote_id_Vote,0.48058252427184467,0.06310679611650485,-0.5924233961453161,206,206,0.5924233961453161
WEREWOLF,day1_vote_id_contradiction,0.09223300970873786,0.019417475728155338,-0.27299109166034746,206,206,0.27299109166034746
WEREWOLF,Est_id_Req(T),0.9361702127659575,1.8888888888888888,0.27589920689354197,47,36,0.27589920689354197
WEREWOLF,Est_id_Wait,0.19148936170212766,0.027777777777777776,-0.34635479288378873,47,36,0.34635479288378873
WEREWOLF,Vote_recepient_id_Req(V),0.38666666666666666,0.39215686274509803,0.0057902441082578636,75,51,0.0057902441082578636
WEREWOLF,Fact_recepient_id_Req(T),1.0526315789473684,1.0,-0.042796593574271666,19,17,0.042796593574271666
WEREWOLF,Agr_id_Wait,0.28125,0.10256410256410256,-0.3497443954840318,64,39,0.3497443954840318
WEREWOLF,Fact_recepient_id_Req(CO),0.10526315789473684,0.0,-0.32444284226152503,19,17,0.32444284226152503
WEREWOLF,Est_id_calm,2.404255319148936,1.1388888888888888,-0.3614909938000601,47,36,0.3614909938000601
WEREWOLF,Tally,0.0,0.0,,225,225,
WEREWOLF,Req(T),1.0844444444444445,0.9111111111111111,-0.1054865321939359,225,225,0.1054865321939359
WEREWOLF,Sus_recepient_id_ReqDiscuss,2.283582089552239,1.6404494382022472,-0.21057589095837262,134,89,0.21057589095837262
WEREWOLF,Vote_recepient_id_Pers,1.16,0.803921568627451,-0.18707071909552037,75,51,0.18707071909552037
WEREWOLF,Dis_id_XOR,0.0,0.0,,83,57,
WEREWOLF,Sus_recepient_id_Admiration,0.0,0.0,,134,89,
WEREWOLF,Vote_recepient_id_ReqDiscuss,1.7333333333333334,1.5294117647058822,-0.07673399379170455,75,51,0.07673399379170455
WEREWOLF,Agr_id_Pers,1.625,1.1025641025641026,-0.20827552432342106,64,39,0.20827552432342106
